nmtkp,tgldtgsjp,tglsep,jumlahsep,harilibur,autoarima_jumlahsep,simplefeedforward_jumlahsep,deepar_jumlahsep,transformer_jumlahsep,mqcnn_jumlahsep,row_origin,training_session
RITL,2023-12-03,2023-12-03T00:00:00.000000Z,41725,0,51774.178753767,45883.5703125,44151.015625,45591.6640625,49686.91796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-04,2023-12-04T00:00:00.000000Z,60356,0,55315.90524995,65417.6015625,64148.484375,64211.46875,53742.578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-05,2023-12-05T00:00:00.000000Z,58693,0,55833.5144732375,63459.9765625,61205.55078125,61608.78515625,59241.7109375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-06,2023-12-06T00:00:00.000000Z,57914,0,54438.7922458435,63023.82421875,60579.98828125,60863.05859375,56172.21875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-07,2023-12-07T00:00:00.000000Z,55993,0,53246.4610158228,56614.890625,58148.2421875,58019.09375,53206.4609375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-08,2023-12-08T00:00:00.000000Z,51781,0,48084.0194333178,56157.9921875,54093.6015625,54427.6484375,46832.37890625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-09,2023-12-09T00:00:00.000000Z,44243,0,49145.0422121586,44747.03515625,45877.61328125,48066.25390625,42395.15234375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-10,2023-12-10T00:00:00.000000Z,43254,0,52447.8182861224,46343.12109375,44448.25,46412.3203125,45848.86328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-11,2023-12-11T00:00:00.000000Z,64146,0,54439.1613045108,67076.28125,65309.72265625,65469.43359375,52739.16796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-12,2023-12-12T00:00:00.000000Z,60885,0,54171.5094326856,64247.76953125,61185.5078125,61992.11328125,57900.4453125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-13,2023-12-13T00:00:00.000000Z,58504,0,54234.2774545813,63504.54296875,61272.6796875,60625.3125,57582.359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-14,2023-12-14T00:00:00.000000Z,56513,0,51604.8128865362,55318.171875,58310.40234375,58285.453125,52510.4296875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-15,2023-12-15T00:00:00.000000Z,52890,0,50084.6333982474,54236.77734375,54137.60546875,53753.28515625,46361.1484375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-16,2023-12-16T00:00:00.000000Z,44561,0,51087.2659620873,44456.6953125,46111.6171875,48157.6484375,42263.92578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-17,2023-12-17T00:00:00.000000Z,44625,0,52996.1243438781,46088.84375,45022.63671875,46730.9296875,39276.6640625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-18,2023-12-18T00:00:00.000000Z,63720,0,53532.2966985261,66222.4921875,65601.1484375,65757.828125,52503.5546875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-19,2023-12-19T00:00:00.000000Z,60377,0,53990.6672749418,63007.73828125,62054.265625,62683.3125,58173.6171875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-20,2023-12-20T00:00:00.000000Z,59142,0,53182.7596075386,60082.375,61271.66015625,61371.33203125,55089.5703125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-21,2023-12-21T00:00:00.000000Z,56666,0,51741.8796376119,55718.44140625,58914.71875,58405.07421875,53277.1484375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-22,2023-12-22T00:00:00.000000Z,52628,0,51273.7799954199,55287.21484375,54626.69921875,55072.37890625,46660.796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-23,2023-12-23T00:00:00.000000Z,43621,0,52205.0637077449,44577.953125,46448.2578125,47982.3046875,42913.67578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-24,2023-12-24T00:00:00.000000Z,36801,0,52929.3682749706,46260.86328125,44902.19140625,46512.265625,44800.88671875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-25,2023-12-25T00:00:00.000000Z,40323,1,46821.0689603209,67033.7890625,51645.00390625,54180.875,53047.578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-26,2023-12-26T00:00:00.000000Z,50881,1,46866.6271476161,65762.359375,50074.5078125,51890.38671875,58573.5546875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-27,2023-12-27T00:00:00.000000Z,60191,0,52848.4839911824,61710.46484375,62404.81640625,58960.390625,57138.44140625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-28,2023-12-28T00:00:00.000000Z,57179,0,52077.5111602962,56949.70703125,58752.1171875,57983.4453125,52938.02734375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-29,2023-12-29T00:00:00.000000Z,51138,0,52157.2872310598,55539.40625,54183.5859375,55320.46875,45877.30078125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-30,2023-12-30T00:00:00.000000Z,40790,0,52613.7239466772,45861.96484375,46539.89453125,50677.36328125,43236.02734375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2023-12-31,2023-12-31T00:00:00.000000Z,32804,0,53080.8878426848,47056.17578125,44468.77734375,50383.01171875,46001.8203125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-01,2024-01-01T00:00:00.000000Z,44178,1,46729.034613769,68487.2421875,47385.90234375,55740.71484375,53738.86328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-02,2024-01-02T00:00:00.000000Z,62333,0,53289.5001060919,66285.796875,59532.71875,64802.73046875,59776.953125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-03,2024-01-03T00:00:00.000000Z,62720,0,52793.3036161285,63500.55859375,59824.84375,65010.05859375,57165.6484375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-04,2024-01-04T00:00:00.000000Z,59296,0,52519.4550574778,57928.5234375,57042.796875,63466.3046875,52874.1171875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-05,2024-01-05T00:00:00.000000Z,55491,0,52627.9948809076,54208.01171875,52599.5234375,59457.78125,46918.1796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-06,2024-01-06T00:00:00.000000Z,45783,0,52913.2339117344,42972.99609375,46649.640625,53530.73828125,47406.79296875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-07,2024-01-07T00:00:00.000000Z,44420,0,53203.5513105953,44980.93359375,41783.1484375,50784.23828125,45404.9296875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-08,2024-01-08T00:00:00.000000Z,64056,0,53357.4679341241,66047.9609375,61191.08984375,69280.859375,53404.2734375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-09,2024-01-09T00:00:00.000000Z,61116,0,53199.8849687165,63330.6328125,59602.20703125,67727.21875,59893.8359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-10,2024-01-10T00:00:00.000000Z,62662,0,52941.7532993964,61869.015625,58233.75,66417.953125,58621.8515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-11,2024-01-11T00:00:00.000000Z,59287,0,52851.6086664718,54433.66015625,55434.10546875,64712.44140625,54570.5625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-12,2024-01-12T00:00:00.000000Z,55942,0,52951.9347177053,52687.171875,51514.89453125,60384.08203125,47032.35546875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-13,2024-01-13T00:00:00.000000Z,46590,0,53137.3097221594,45148.0546875,43248.75390625,53080.79296875,44584.86328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-14,2024-01-14T00:00:00.000000Z,45707,0,53325.089912835,46867.75,40409.4765625,50802.87890625,46039.078125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-15,2024-01-15T00:00:00.000000Z,66056,0,53367.7611210187,68077.7578125,59042.6015625,69650.3828125,54100.015625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-16,2024-01-16T00:00:00.000000Z,62665,0,53252.4411119546,62709.80078125,56691.21875,68057.859375,61503.66015625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-17,2024-01-17T00:00:00.000000Z,61049,0,53131.20347444,63670.25,55544.44921875,67678.625,58712.66796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-18,2024-01-18T00:00:00.000000Z,58468,0,53117.2462777104,55037.1640625,52695.9765625,65234.515625,52366.31640625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-19,2024-01-19T00:00:00.000000Z,53051,0,53196.8493436035,57177.2734375,47488.015625,60736.546875,48848.28125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-20,2024-01-20T00:00:00.000000Z,46385,0,53330.668093942,45939.6328125,39906.14453125,53525.4453125,45599.1953125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-21,2024-01-21T00:00:00.000000Z,45148,0,53435.3486131762,47281.16796875,37435.0234375,50864.16015625,45259.6953125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-22,2024-01-22T00:00:00.000000Z,65421,0,53438.7282277012,68951.484375,55740.33984375,68895.3359375,54020.93359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-23,2024-01-23T00:00:00.000000Z,62071,0,53371.9818357923,65639.34375,54187.3046875,70251.6015625,61075.41796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-24,2024-01-24T00:00:00.000000Z,61874,0,53325.4244495665,65973.4765625,52608.765625,68431.484375,58970.80078125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-25,2024-01-25T00:00:00.000000Z,58600,0,53337.9045432033,58793.984375,49031.453125,66443.046875,54685.6328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-26,2024-01-26T00:00:00.000000Z,54062,0,53406.8635454701,56819.76953125,44377.4296875,61263.21484375,48278.63671875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-27,2024-01-27T00:00:00.000000Z,45821,0,53498.4281913605,46456.19140625,37124.75390625,54363.76171875,43598.078125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-28,2024-01-28T00:00:00.000000Z,45013,0,53555.214505022,47114.9921875,34743.16015625,51671.21484375,45613.75390625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-29,2024-01-29T00:00:00.000000Z,64650,0,53551.3285568137,68395.0703125,53023.2265625,71046.7109375,54251.796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-30,2024-01-30T00:00:00.000000Z,61290,0,53522.3295966746,64322.33203125,50761.10546875,69474.625,63690.12890625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-01-31,2024-01-31T00:00:00.000000Z,59837,0,53511.0011040339,63159.984375,48934.33984375,67981.75,59324.06640625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-01,2024-02-01T00:00:00.000000Z,59941,0,53536.1578509549,56530.19921875,46621.59375,66810.5390625,54601.68359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-02,2024-02-02T00:00:00.000000Z,56840,0,53593.581573124,56375.5234375,43606.3359375,62687.07421875,47989.23828125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-03,2024-02-03T00:00:00.000000Z,46789,0,53655.3128138562,48170.23828125,36362.62890625,55853.28515625,43891.31640625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-04,2024-02-04T00:00:00.000000Z,45852,0,53688.1230330981,48641.31640625,34498.50390625,52355.70703125,46206.76171875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-05,2024-02-05T00:00:00.000000Z,66589,0,53689.7013189117,70376.4375,52933.890625,73495.9453125,54786.328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-06,2024-02-06T00:00:00.000000Z,62531,0,53683.0937039553,65125.48828125,51509.03125,71208.15625,61194.04296875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-07,2024-02-07T00:00:00.000000Z,55879,0,53690.0809681577,64263.08203125,50109.4453125,69346.9375,59177.8203125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-08,2024-02-08T00:00:00.000000Z,44126,1,47064.5848224913,58482.52734375,35639.42578125,55671.84375,55709.5390625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-09,2024-02-09T00:00:00.000000Z,46958,1,47111.2325128651,55476.18359375,33934.453125,49830.37890625,48981.28515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-10,2024-02-10T00:00:00.000000Z,40493,1,47153.8161078996,48155.32421875,29338.4140625,43075.59375,44555.55859375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-11,2024-02-11T00:00:00.000000Z,45129,0,53832.8360284442,50076.640625,37168.41015625,49005.68359375,47542.28125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-12,2024-02-12T00:00:00.000000Z,62333,0,53841.0046482088,72923.703125,54184.7578125,71055.34375,54657.8515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-13,2024-02-13T00:00:00.000000Z,49670,0,53847.5077344117,68890.625,54390.73046875,70682.0546875,60980.53125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-14,2024-02-14T00:00:00.000000Z,47077,1,47208.5784299525,64835.6875,40374.65234375,56902.3046875,59581.359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-15,2024-02-15T00:00:00.000000Z,66530,0,53894.826490439,58071.56640625,50475.18359375,64334.01171875,55010.53515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-16,2024-02-16T00:00:00.000000Z,61160,0,53932.5211906059,58140.94140625,45506.734375,58479.875,48750.53515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-17,2024-02-17T00:00:00.000000Z,52065,0,53964.5997696369,49577.3359375,38615.4453125,52083.62109375,44771.43359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-18,2024-02-18T00:00:00.000000Z,49386,0,53985.2972671294,48818.58203125,36546.6640625,50925.4453125,46925.66796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-19,2024-02-19T00:00:00.000000Z,70488,0,53998.6959615526,70251.546875,55796.3671875,72687.0546875,55833.359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-20,2024-02-20T00:00:00.000000Z,67794,0,54012.8300570952,67105.4296875,51898.41796875,69328.765625,61388.59765625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-21,2024-02-21T00:00:00.000000Z,65029,0,54034.2706631455,61591.78515625,50431.12109375,67356.6484375,59732.17578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-22,2024-02-22T00:00:00.000000Z,63268,0,54063.7032509202,57095.6171875,47529.19140625,65140.1875,54925.5859375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-23,2024-02-23T00:00:00.000000Z,59071,0,54095.2059428601,56335.97265625,43608.71875,60106.109375,48987.67578125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-24,2024-02-24T00:00:00.000000Z,50479,0,54122.0241794699,47553.51953125,36494.9453125,52388.0078125,43959.77734375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-25,2024-02-25T00:00:00.000000Z,47019,0,54142.3994704372,48480.86328125,34965.0078125,50297.23046875,46553.18359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-26,2024-02-26T00:00:00.000000Z,68533,0,54159.4377363006,69821.6640625,51837.67578125,71653.9453125,55339.984375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-27,2024-02-27T00:00:00.000000Z,65470,0,54178.0588135273,67431.0390625,49370.43359375,68845.96875,61180.43359375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-28,2024-02-28T00:00:00.000000Z,63206,0,54201.599248449,63070.75390625,48139.859375,67309.09375,61502.25,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-02-29,2024-02-29T00:00:00.000000Z,60678,0,54229.2247493731,58241.89453125,46194.125,63514.3046875,56016.87109375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-01,2024-03-01T00:00:00.000000Z,58552,0,54256.897296786,56913.83984375,41544.125,61088.5859375,48904.2109375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-02,2024-03-02T00:00:00.000000Z,50000,0,54281.2929154787,48309.53515625,35563.33203125,54207.3046875,45991.609375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-03,2024-03-03T00:00:00.000000Z,49110,0,54302.120668798,48983.50390625,33946.86328125,53011.59765625,48193.7421875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-04,2024-03-04T00:00:00.000000Z,69751,0,54321.626125994,72145.0546875,52445.37890625,74653.78125,53650.37109375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-05,2024-03-05T00:00:00.000000Z,66571,0,54342.7591460462,68332.8203125,50660.7734375,70976.984375,62213.41015625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-06,2024-03-06T00:00:00.000000Z,66607,0,54366.9468373312,66137.28125,49329.15625,68932.484375,59936.6796875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-07,2024-03-07T00:00:00.000000Z,64199,0,54393.0078412753,58039.69140625,48026.5546875,66860.3984375,55582.1484375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-08,2024-03-08T00:00:00.000000Z,58908,0,54418.4985570977,56489.33984375,43788.8828125,62826.21875,48732.34765625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-09,2024-03-09T00:00:00.000000Z,48428,0,54441.8571939383,47125.16796875,37464.66015625,54880.44921875,47144.4921875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-10,2024-03-10T00:00:00.000000Z,43329,0,54463.3081850492,47202.89453125,35443.54296875,53160,48172.203125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-11,2024-03-11T00:00:00.000000Z,48101,1,47828.9278924217,69150.625,38927.3515625,63246.33203125,57683.6328125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-12,2024-03-12T00:00:00.000000Z,57326,1,47851.3625359003,64408.9375,39676.8046875,58290.08984375,65205.23046875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-13,2024-03-13T00:00:00.000000Z,66851,0,54531.0428047599,62788.515625,52072.28515625,67091.296875,60771.921875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-14,2024-03-14T00:00:00.000000Z,65919,0,54555.985560012,58478.23046875,49937.640625,66101.8984375,54778.03515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-15,2024-03-15T00:00:00.000000Z,61701,0,54580.2915122203,57132.89453125,46116.69140625,62087.765625,50289.6484375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-16,2024-03-16T00:00:00.000000Z,52675,0,54603.2714667797,47636.73828125,39727.09375,54649.75390625,45672.55859375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-17,2024-03-17T00:00:00.000000Z,49847,0,54625.291825911,50019.08203125,36961.0625,53535.01171875,48245.90234375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-18,2024-03-18T00:00:00.000000Z,67875,0,54647.3935052677,68105.7734375,51803.17578125,73569.9921875,56517.87890625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-19,2024-03-19T00:00:00.000000Z,64783,0,54670.4317326679,66159.2890625,49337.48828125,70552.171875,64694.59375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-20,2024-03-20T00:00:00.000000Z,64762,0,54694.4138815403,65661.78125,48681.359375,69234.234375,61066.99609375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-21,2024-03-21T00:00:00.000000Z,62249,0,54718.6306325656,58655.734375,47437.9921875,67361.4921875,57182.7265625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-22,2024-03-22T00:00:00.000000Z,58474,0,54742.3206728838,58249.78125,42858.90625,64485.52734375,49904.6640625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-23,2024-03-23T00:00:00.000000Z,51548,0,54765.2199784028,49600.46875,36616.66796875,56629.86328125,45928.0859375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-24,2024-03-24T00:00:00.000000Z,48940,0,54787.6843724073,49055.0234375,34629.4375,54069.78515625,48337.8203125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-25,2024-03-25T00:00:00.000000Z,65647,0,54810.3581140008,70995.4765625,50269.4921875,74141.046875,55757.01953125,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-26,2024-03-26T00:00:00.000000Z,62881,0,54833.636235501,66791.765625,48134.6640625,71390.671875,62883.65234375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-27,2024-03-27T00:00:00.000000Z,61361,0,54857.3917998403,65079.61328125,47599.54296875,69926.6953125,60946.53515625,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-28,2024-03-28T00:00:00.000000Z,55416,0,54881.164267077,57688.05859375,44711.06640625,67584.5390625,56758.609375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-29,2024-03-29T00:00:00.000000Z,44542,1,48249.06053996,59748.3671875,29213.421875,51937.5546875,49626.01171875,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-30,2024-03-30T00:00:00.000000Z,47889,0,54927.4915075185,47871.37109375,36002.65234375,54741.71484375,46336.27734375,evaluation,2024-10-24T04:14:51.465237Z
RITL,2024-03-31,2024-03-31T00:00:00.000000Z,45278,1,48294.7756496611,48029.44140625,23144.44140625,42187.2265625,48870.95703125,evaluation,2024-10-24T04:14:51.465237Z
